ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-23T01:45:00.000,1.24,314.56,0.87,-0.89
2018-05-23T02:00:00.000,1.24,117.55,-0.57,1.10
2018-05-23T02:15:00.000,2.49,186.38,-2.48,-0.28
2018-05-23T02:30:00.000,2.61,184.50,-2.60,-0.20
2018-05-23T02:45:00.000,3.76,178.16,-3.76,0.12
2018-05-23T03:00:00.000,4.34,194.70,-4.20,-1.10
2018-05-23T03:15:00.000,3.18,192.85,-3.10,-0.71
2018-05-23T03:30:00.000,1.24,27.96,1.10,0.58
2018-05-23T03:45:00.000,1.02,12.56,0.99,0.22
2018-05-23T04:00:00.000,1.13,19.69,1.06,0.38
2018-05-23T04:15:00.000,1.13,18.45,1.07,0.36
2018-05-23T04:30:00.000,1.36,14.35,1.31,0.34
2018-05-23T04:45:00.000,1.13,18.05,1.07,0.35
2018-05-23T05:00:00.000,1.36,15.00,1.31,0.35
2018-05-23T05:15:00.000,1.24,18.87,1.18,0.40
2018-05-23T05:30:00.000,1.36,19.47,1.28,0.45
2018-05-23T05:45:00.000,1.24,21.31,1.16,0.45
2018-05-23T06:00:00.000,1.24,22.59,1.15,0.48
2018-05-23T06:15:00.000,1.24,17.40,1.19,0.37
2018-05-23T06:30:00.000,1.24,15.46,1.20,0.33
2018-05-23T06:45:00.000,1.36,19.53,1.28,0.45
2018-05-23T07:00:00.000,1.36,20.99,1.27,0.49
2018-05-23T07:15:00.000,1.58,17.70,1.51,0.48
2018-05-23T07:30:00.000,1.47,19.72,1.38,0.50
2018-05-23T07:45:00.000,1.58,14.44,1.53,0.39
2018-05-23T08:00:00.000,3.30,17.06,3.15,0.97
2018-05-23T08:15:00.000,3.42,15.90,3.28,0.94
2018-05-23T08:30:00.000,2.38,4.34,2.37,0.18
2018-05-23T08:45:00.000,5.41,349.79,5.32,-0.96
2018-05-23T09:00:00.000,3.18,352.81,3.16,-0.40
2018-05-23T09:15:00.000,1.81,358.05,1.81,-0.06
2018-05-23T09:30:00.000,2.61,337.86,2.41,-0.98
2018-05-23T09:45:00.000,2.49,350.37,2.46,-0.42
2018-05-23T10:00:00.000,1.69,4.27,1.69,0.13
2018-05-23T10:15:00.000,1.47,15.83,1.41,0.40
2018-05-23T10:30:00.000,1.36,19.05,1.28,0.44
2018-05-23T10:45:00.000,1.24,21.21,1.16,0.45
2018-05-23T11:00:00.000,1.24,24.73,1.13,0.52
